user_id,norm_implicit
"23718","2.23607"
"2371923","1"
"2372104","4.12311"
"2372169","1"
"2372184","1"
"2372268","3.16228"
"2372482","4.47214"
"2372523","2.23607"
"2372601","1.73205"
"2372611","1"
"2372758","3.31662"
"2372905",NULL
"2372911","1"
"2373216","1"
"2373305","5.19615"
"2373320",NULL
"2373622","2.82843"
"2373642",NULL
"2373710","2.82843"
"2373768","1.73205"
"2373788",NULL
"2373901","1"
"2373911","3.87298"
"2373952","4.79583"
"237402","1.41421"
"2374254","1.41421"
"2374360","1"
"2374728","1"
"2374731","1"
"237477","4"
"2374787","1"
"2374902","1"
"2374993","1"
"2375024","1"
"237503","4"
"2375054","1.41421"
"2375081","8.18535"
"2375244","3.74166"
"2375261","2.44949"
"2375289",NULL
"237536","1.41421"
"2375368","2"
"2375425","1.73205"
"237544","1.41421"
"2375707",NULL
"2375710","1"
"2375811","2.64575"
"2375898","7.28011"
"2375899","4.47214"
"2375945","2.23607"
"2376044","2.64575"
"2376358","3"
"2376488","2"
"2376523","1"
"2376853","2"
"2376911","1.41421"
"2376979",NULL
"2376986","5.19615"
"2377003","4.58258"
"2377070","2.44949"
"2377088","1.73205"
"2377116",NULL
"2377164","3.31662"
"2377229","10.8628"
"2377283","6.63325"
"2377552","2.82843"
"2377684","3.74166"
"2378010","4.58258"
"2378030","1.41421"
"2378090","1.41421"
"2378264","2"
"2378270","2.82843"
"2378330","3.16228"
"2378367","1"
"2378656","2.44949"
"2378718","4"
"2378825","3"
"2378939","2.44949"
"2378948","4.3589"
"2378991","2.82843"
"2379015","1.41421"
"2379252","2.64575"
"237935","2.23607"
"2379483","1.73205"
"2379593","6.55744"
"2379726","2.23607"
"2379760","1"
"2380055","2"
"238011","1.41421"
"2380123","3"
"2380125","1"
"2380169","1.41421"
"2380181","1.41421"
"2380232","1.73205"
"2380492","1.41421"
"2380618","3.4641"
"2380664","3.74166"
"2380673","4.89898"
"2381086","3.16228"
"2381176","5.09902"
"2381198","1"
"238123","1"
"2381546","3.87298"
"2381567","1"
"2381694","1.41421"
"2381850",NULL
"2381943","3.87298"
"2381978","4.79583"
"2382107","2.82843"
"2382177","1"
"2382181","4.24264"
"2382222","3.4641"
"238229","5.38516"
"2382302","3.31662"
"2382353","2.23607"
"2382386","1.41421"
"2382397","2.44949"
"2382428","1"
"2382443","1"
"238260","1"
"2382644","3.87298"
"2382836","3.74166"
"2383088","2"
"2383115","1"
"2383174","4.58258"
"2383301","2.44949"
"2383391","3.4641"
"2383702","2.82843"
"2383757","1"
"2383799","1.73205"
"2383804","1.41421"
"2383826","2"
"2383993","3.4641"
"2384139",NULL
"2384156","5.09902"
"2384261","1"
"2384328","2.64575"
"2384373","1"
"2384436","3.31662"
"2384611","1"
"2384738","2.64575"
"2384762","2.44949"
"2384969","1.73205"
"2385007","1.41421"
"2385115","2.23607"
"2385345","1.73205"
"2385366","1.73205"
"2385511","3"
"2385552","1"
"2385567","2"
"2385710","1.41421"
"2385741","3.31662"
"2385817","2"
"238584","5.47723"
"2385883","1.73205"
"2385906","2.23607"
"2386065","1.73205"
"2386088","1"
"2386089","5.19615"
"2386112","2.64575"
"2386116","3.31662"
"2386149","6.9282"
"2386234","3"
"2386373","3.87298"
"2386424","1.41421"
"2386597","2.64575"
"2386663","2.64575"
"2386671","1.73205"
"2386723","3.31662"
"2386740","3"
"2386765","6.16441"
"2386795","3.87298"
"2387032","4.89898"
"2387044","6.245"
"2387059","2"
"2387138","2"
"2387245","5.38516"
"2387379","1.41421"
"2387419","2.23607"
"2387553","1.41421"
"2387642","5.19615"
"2387689","2.82843"
"2387759","2.23607"
"2387982","2.23607"
"2388020","8.18535"
"2388031","1"
"2388123","2.44949"
"2388215","5.2915"
"2388401","2.64575"
"2388446","2.44949"
"2388474","3.16228"
"2388602","5.38516"
"2388813","1.73205"
"2388843","1.41421"
"2388882","4"
"2388902","1.41421"
"2388931","1.41421"
"2389002","1.73205"
"2389127","3.60555"
"2389141","1.73205"
"2389199","2.44949"
"2389504","1.73205"
"2389602","5.47723"
"238962","1"
"2389680","2.64575"
"2389695","5"
"238972","1"
"2389942","1.41421"
"2390003","1.41421"
"2390055","5.56776"
"2390112","2"
"2390135","2.64575"
"2390136","5.09902"
"2390371","1"
"239038","2.23607"
"2390428","3.4641"
"239051","4.58258"
"2390518","4.12311"
"2390544","3.74166"
"2390579","2.23607"
"2390671","3.16228"
"2390815","2.82843"
"2390852","2.44949"
"2390854",NULL
"2390890","1.41421"
"239090","1"
"2390922","1.73205"
"2390974","1"
"23910","1"
"2391008","5.38516"
"2391151","1.73205"
"2391161","1.41421"
"239136","2.64575"
"2391426","1.73205"
"2391505",NULL
"2391671","4"
"2391783","5.09902"
"2391944","3.31662"
"2392171","1.41421"
"2392271","1"
"2392348","2.82843"
"2392444","3"
"23925","1"
"2392540","1.73205"
"2392860","4.79583"
"2392920","2.82843"
"2393017","1"
"239304","3.31662"
"2393307","3.16228"
"2393376","2"
"2393602","1.73205"
"2393606",NULL
"2393769","3.4641"
"2393975","1.41421"
"2394041","7.54983"
"2394283","1.73205"
"2394301","3.31662"
"2394311","3.16228"
"2394343","4.79583"
"2394373","2.23607"
"2394542","1"
"2394547","4"
"2394563","2.82843"
"2394613","3.31662"
"239472","2.44949"
"2394752","2.44949"
"2394828",NULL
"2394842","3.74166"
"2395092","4.69042"
"2395122","7.48331"
"2395128",NULL
"2395133","1"
"2395295","1.41421"
"2395572","2.82843"
"2395619","2"
"2395730","4.69042"
"2395734","4"
"2395814","4.24264"
"2395860","1.73205"
"2395943","1.41421"
"2395980","1.73205"
"239613","2.23607"
"2396190","4.89898"
"2396333","3.16228"
"2396341","1.41421"
"2396366","10"
"239641","4.47214"
"23965","1.41421"
"2396536","1.41421"
"239667","2.44949"
"2396678","2.23607"
"2396788",NULL
"2396830","5.19615"
"2396920","2.64575"
"2397067","1.73205"
"2397072","3.4641"
"2397135","3.74166"
"2397289","1"
"2397358","2.64575"
"2397388","3.31662"
"2397405",NULL
"2397413","2.64575"
"2397421","5.65685"
"2397516","3.31662"
"239756","2.64575"
"2397686","8.30662"
"2397701","4.12311"
"2397765","2"
"2397859","3.4641"
"2397934","1"
"2397954","2.23607"
"2397986","2.64575"
"239804","1"
"2398148","4"
"2398206","1.73205"
"2398528","2"
"2398536","2"
"2398543","8.42615"
"2398750","1.41421"
"2398839","1.41421"
"2398934",NULL
"2398944","2"
"239912","3.31662"
"2399180","3"
"2399320","3"
"2399338","3.74166"
"2399495","2"
"2399615",NULL
"2399621","2.23607"
"2399662","2"
"2399680","2.23607"
"2399782","1"
"2399898","1"
"2399922","2"
"239994","4.3589"
"2399962",NULL
"2400139","1"
"2400153","3.60555"
"2400222","2"
"2400250","1.73205"
"2400364","7.74597"
"2400580","1"
"2400651","1"
"2400652","1"
"2400829","1"
"2400891","1"
"2401088","4.89898"
"2401287","1"
"2401361","1.73205"
"2401448","1"
"2401572","2"
"2401928","5.47723"
"240198","1.41421"
"2402198","1.41421"
"2402295","4.69042"
"2402323","4.12311"
"2402782","2.23607"
"2402880","3.16228"
"2402892","1.41421"
"2402994","2.23607"
"240307","3"
"2403211","1"
"2403387","1.41421"
"240345","1.73205"
"240349","2.82843"
"2403536","1.41421"
"2403696","1.41421"
"2403837","3.4641"
"2403978","2.23607"
"2404175","1"
"2404187","1"
"2404237","5.38516"
"240428","1.41421"
"2404377","1.73205"
"2404432","3.74166"
"240451","2"
"2404603","5"
"2404701","1.73205"
"2404718","1.73205"
"240473","2"
"2404826","4.47214"
"2404829","4.89898"
"2404906","1.73205"
"2404912","2.64575"
"2405019","2"
"2405027","4.47214"
"2405130","2.64575"
"2405211","2"
"2405338","2"
"2405381","1"
"2405398","2.23607"
"2405614","3.4641"
"2405648","2.64575"
"2405693","1"
"240578","3.60555"
"2405913","3.60555"
"2405929","4.3589"
"240593","2"
"2405937","1.41421"
"240594","1"
"2405970","7.34847"
"2406034","1.41421"
"240605","5.47723"
"2406099","3.16228"
"2406156","1.41421"
"2406180","1.41421"
"2406252","2.23607"
"2406340","1.41421"
"2406344","2.44949"
"2406410","1.41421"
"2406422","3"
"2406436","11.4455"
"2406491","7.48331"
"2406754","2.64575"
"2406824","3.4641"
"2406830","2.64575"
"2407022","2.23607"
"2407103","3.16228"
"240713","2.44949"
"2407146","3.31662"
"2407213","2.64575"
"2407336","1"
"2407353","1.73205"
"2407424","1"
"240743","1.41421"
"2407527","2.64575"
"240783","5.74456"
"2408015","1"
"2408191","4.69042"
"2408224","2.23607"
"2408437","3.87298"
"2408442","2.23607"
"2408468","1.41421"
"2408506","1"
"2408718","6.7082"
"2408791","4.69042"
"2408943","6.40312"
"2409044","2.23607"
"2409113","4.3589"
"240929","2.44949"
"2409321",NULL
"2409352",NULL
"2409364","1"
"2409419","3.87298"
"2409429","1"
"2409589","1"
"2409626","2.64575"
"2409816","2.82843"
"2409889","3.4641"
"240989","3.4641"
"2410005","6"
"2410081","4.47214"
"2410164","2"
"2410337","1"
"2410416","1.41421"
"2410476","6"
"2410481","1"
"241054","1"
"2410666","3"
"2410980","4.89898"
"2410990","2.64575"
"2411393","1.41421"
"2411405","1.73205"
"2411422","1.73205"
"2411496","3.74166"
"2411595","7.28011"
"2411634","4"
"2411809","2.44949"
"2411884","1"
"2411970","4.3589"
"2412027","4.3589"
"241204","1.73205"
"2412054",NULL
"2412090","3.16228"
"2412095","4.3589"
"241227","2.64575"
"241246","6.16441"
"2412516","1"
"2412586","1.41421"
"2412638",NULL
"2412662","3.60555"
"2412676","3"
"2412708","2"
"2412809","2"
"2412896","3"
"2412903","2.44949"
"2412920","2.23607"
"241299","2"
"2412997","1"
"2413009","3.16228"
"241304","1.41421"
"2413109","4.12311"
"2413220","2"
"2413289","3.4641"
"241338","2"
"2413642","3.4641"
"2413646","1"
"2413896","1.41421"
"2413982","2.64575"
"2414171","3.60555"
"2414204","6.78233"
"2414271","4"
"2414467","1.41421"
"2414589","1.41421"
"2414673","4.3589"
"2414696","2"
"24147","3.16228"
"2414711","2"
"2414751","1.41421"
"2414802","5.09902"
"2414829","5.2915"
"2414841","6.40312"
"2414866","2.82843"
"2414995","5.47723"
"2415018","2.44949"
"2415448","2.23607"
"2415524",NULL
"2415593","1.73205"
"2415622","2.64575"
"2415705","3.4641"
"2415723","4.12311"
"2415821","2.44949"
"2415929","1.41421"
"2416045","1"
"2416050","2.44949"
"2416302","2"
"2416454","3.31662"
"2416478","7.34847"
"2416515","1.73205"
"241672","1"
"2416766","6.16441"
"2416786","7.87401"
"2416825","1"
"2416852","2"
"2416894","2.64575"
"2417057","2.64575"
"2417092","4.12311"
"2417116","1.41421"
"2417188","2.44949"
"2417240","2.23607"
"2417279","4.79583"
"2417387","3.87298"
"2417443","1.41421"
"2417513","5.09902"
"2417602","1.41421"
"2417662","1.41421"
"2417687",NULL
"2417714","5"
"2417778","4.47214"
"2417830","3"
"2417841","5.2915"
"2417925","4.69042"
"2418321","8.7178"
"2418366","4.69042"
"2418376","2.23607"
"2418394","1.73205"
"2418456","2.23607"
"2418457","1.41421"
"2418476","1"
"2418498","7.34847"
"2418568","1"
"2418571","1"
"2418604","2.23607"
"2418670","2.64575"
"2418740","2.82843"
"2418831","3.74166"
"2418838","3.4641"
"2418891","2"
"2418920","6.08276"
"241898","2.23607"
"241900","2"
"2419011","1"
"2419112","2.23607"
"2419240","4.89898"
"2419266","1"
"2419318","2"
"2419326","3.87298"
"241933","4.24264"
"2419616","1"
"2419713","2.23607"
"2419732","1"
"2419767","4.58258"
"2419822","2.23607"
"2419842","3.4641"
"2420062","3"
"2420122","1"
"2420208","1.73205"
"2420233","9.84886"
"242041","4.24264"
"2420495","5.09902"
"242051","2.44949"
"2420543","1"
"2420574","3"
"242066","2"
"2420686","2.44949"
"2420709","3.16228"
"2420859","2.23607"
"2420975","1"
"2421006","3.87298"
"2421113","1"
"2421207","2.44949"
"2421270","1.41421"
"242132","1.73205"
"2421503","6"
"2421701","3.31662"
"2421802","1"
"2421840","6.78233"
"2422037","3.31662"
"2422252","4.69042"
"2422277","2.64575"
"2422460","3.16228"
"2422556","5.47723"
"2422686","8.94427"
"2422743","3.87298"
"2422781","2.64575"
"2422940","3.31662"
"2422959","1.41421"
"2423060","1.73205"
"2423072","2"
"2423078","1.73205"
"2423150","7.93725"
"2423257","3.60555"
"2423298","1"
"2423443","1.41421"
"2423476","3.87298"
"2423489","1.41421"
"2423548","2"
"2423581","4.69042"
"2423585","1.41421"
"2423631","2.23607"
"2423668","2.44949"
"2423994","3.16228"
"2424178","1.41421"
"2424191","4"
"242447","1"
"242451","2.82843"
"2424630","2.82843"
"2424714","2.23607"
"2424826","1"
"2425035","1.41421"
"2425037","2.64575"
"2425193","8.12404"
"2425351","1.41421"
"2425510","3.4641"
"2425604","6.55744"
"2425647","2"
"2425710","1.41421"
"2425713","1.73205"
"2425727","4.12311"
"2425891","2.82843"
"2425996","1.73205"
"2426028","2.44949"
"2426045","1.73205"
"2426138","2.44949"
"2426311","2"
"2426426","2.44949"
"2426437","2.44949"
"2426587","1"
"2426728","4.79583"
"2426794","5"
"2427179","1.41421"
"2427186","2.82843"
"2427218","2.44949"
"2427249","6.48074"
"2427381","1.73205"
"2427425","1.41421"
"2427477",NULL
"2427539","2"
"2427551","3.4641"
"2427570","1"
"2427616","2.64575"
"2427660","2.82843"
"242773","1"
"2427756","6.78233"
"2427831","4.3589"
"2428058","2.23607"
"242813","3.16228"
"2428179","2"
"2428182","4.24264"
"2428209","2.82843"
"2428247","1"
"2428345","1.41421"
"2428647","1"
"2428783","7.74597"
"2429026","2.23607"
"2429176","1"
"2429252",NULL
"2429268","1.41421"
"2429319",NULL
"2429376","4.69042"
"2429484","3"
"2429506","2.64575"
"2429514","4.79583"
"2429621","4"
"2429682","3.60555"
"2429796","1"
"2429797","3.16228"
"2429886","2.64575"
"2429977","4"
"2430028","2.44949"
"2430056","1.41421"
"2430086","2.44949"
"2430118","1.73205"
"2430262","3.16228"
"2430306","1"
"2430328","5"
"2430416","5.47723"
"2430488","2.44949"
"2430528","4.47214"
"2430644",NULL
"2431054",NULL
"2431156","3.31662"
"2431198","2.44949"
"2431243","6.78233"
"2431277","3.4641"
"2431297","3"
"2431310","1.41421"
"2431311","4.69042"
"2431315","2"
"2431470","2.23607"
"2431536","1.41421"
"2431545","1"
"2431643","1.41421"
"2431681","1.41421"
"2431704","1"
"243171","2.44949"
"2431732","1.73205"
"2431826","2"
"2431928","2.23607"
"2431991","5.83095"
"2432018","1"
"2432038","6.7082"
"2432065","1.41421"
"2432073","1.41421"
"2432228","3.87298"
"2432296","5.56776"
"2432361","3.87298"
"2432444","3"
"2432480","1.73205"
"2432496","1.41421"
"2432520","2"
"2432653","2"
"2432660","1.73205"
"243269","2.23607"
"2432722","4.47214"
"2432858","1.41421"
"2432864","1"
"2432873","2.64575"
"2433010","1"
"2433044","1"
"2433076","4.79583"
"243308","2.23607"
"2433098","1"
"2433134",NULL
"2433193","1"
"2433208","4.79583"
"2433403","5"
"2433419","1"
"2433425","3.4641"
"2433457",NULL
"2433512","1"
"2433638","3.60555"
"2433729","4.24264"
"2433963","1.73205"
"2434138","3.87298"
"243422","4.3589"
"2434263","1"
"2434403","1.73205"
"2434481","1.41421"
"2434488","1.41421"
"2434554","5.83095"
"2434558","1.41421"
"2434601","3.87298"
"2434803","4.24264"
"2434970","2.23607"
"243503","2"
"243504","1"
"2435063","1"
"2435111","2.44949"
"2435383","1.41421"
"2435407","2.64575"
"243552","2.64575"
"2435589","7.74597"
"2435632","1.41421"
"243572","1"
"2435724","2.64575"
"2435814","1"
"2436102","1"
"2436171","1.73205"
"243619","3.4641"
"2436206","1.41421"
"2436222","4.3589"
"2436285","1.73205"
"2436375","3.16228"
"2436535","3.31662"
"2436586","1"
"243661","2.82843"
"2436624","3"
"2436660","1.41421"
"2436828","3.74166"
"2436842","1.41421"
"2437106","1.41421"
"2437207","4.58258"
"2437245","1.41421"
"2437462","3.16228"
"2437512","1"
"2437524","5.38516"
"2437683","3.31662"
"2437881","1"
"2437912","2.82843"
"243806","4.12311"
"2438156","2.44949"
"2438412","2.44949"
"2438467","2"
"2438509","1"
"2438615","3.31662"
"2438675","2.64575"
"2438698","1.73205"
"2438765","2.23607"
"2438822","1.41421"
"2439014","5.65685"
"2439047","1"
"2439067","7"
"2439179","1"
"2439250","6.85565"
"2439465","1.41421"
"2439512","8"
"2439533","2.44949"
"2439674","4.24264"
"2439758",NULL
"2439826","2.23607"
"2439829","1.41421"
"2439850","2.23607"
"2439911","1.41421"
"2439920","2"
"2440004","3.74166"
"2440011","3.60555"
"2440016","2"
"2440039","5.65685"
"2440146","7"
"2440156","1"
"2440216","3.4641"
"244037","3.16228"
"2440395","3.16228"
"2440446","3.60555"
"2440528","2.44949"
"2440580","5.2915"
"2440587","2"
"2440599","3.74166"
"2440886","1.41421"
"2440910","9.59166"
"2440924","1.41421"
"2440930","1"
"2440935","4.47214"
"2441264","2.23607"
"2441363","3.31662"
"2441803","2"
"24419",NULL
"2442043","2.82843"
"244208","2"
"2442092","2"
"2442207","1.73205"
"2442238","6.55744"
"2442335","1"
"2442466","3.60555"
"2442593","2.44949"
"2442666","4"
"2442675","2.44949"
"24427","1"
"2442729","1"
"2442737","5.47723"
"244307","1.41421"
"2443166","3.4641"
"2443382","2.44949"
"2443421","1"
"2443425","1.41421"
"2443437",NULL
"2443642","2.64575"
"2443693","3.16228"
"2443768","5.09902"
"2443847","4.79583"
"2443875","3.87298"
"2443961","4.12311"
"2444051","3.31662"
"2444150","2.44949"
"2444153","1"
"2444321","1"
"2444379","3.74166"
"2444471","4.12311"
"2444474","1.73205"
"2444705","4.69042"
"2444792","1"
"2444796","1.41421"
"244480","1.41421"
"2444827","1"
"2444842","4.24264"
"2444850","2.82843"
"2444901","6.245"
"2444961","6.16441"
"2445027","5.38516"
"2445048","1"
"2445249","1.73205"
"244526","3"
"2445617","1"
"2445736","4.79583"
"2445869","2.44949"
"2446076","1.41421"
"2446169","1"
"2446228",NULL
"2446268","5.38516"
"244633","2"
"2446378","1.41421"
"24465","4.47214"
"2446663","2"
"2446685","5.2915"
"2446687",NULL
"2446709","1.73205"
"2446890","1.41421"
"2446912","2.23607"
"2446999","3.87298"
"2447032","2.44949"
"2447184","8.7178"
"2447194","1"
"2447353","2"
"2447449","6.85565"
"2447492","6.08276"
"2447635","2.82843"
"2447781","2.44949"
"2447821","4.12311"
"2447885","8.18535"
"2447917","3.4641"
"2447964","3.60555"
"2448145","3.31662"
"2448162","2.23607"
"2448440","2"
"2448467","3.31662"
"2448542","5.09902"
"2448546","1.41421"
"244862","4.12311"
"2448669","1"
"2448709","7.48331"
"2448762","1"
"2448880","2.23607"
"2449049","4.79583"
"2449167","1"
"2449250","2.23607"
"2449254","1.73205"
"244943","2.64575"
"2449438","4.58258"
"2449499","6.32456"
"2449521","4.12311"
"2449645","6.48074"
"2449800","1.41421"
"2450017","4.79583"
"2450021","7.74597"
"2450032","3.4641"
"2450058","2.64575"
"2450118","2.82843"
"2450261","2.82843"
"2450335","1"
"2450810","1.41421"
"245089","2.82843"
"2450971","1.41421"
"2451067","1.41421"
"2451311","1"
"2451334","2.23607"
"2451375","1.73205"
"2451389","6.78233"
"2451396","1"
"2451414","3.4641"
"2451444","4"
"2451634","1"
"2451656","3.87298"
"245189","2.44949"
"2451967","2.44949"
"2451995","6.32456"
"2452185","2.44949"
"2452371","1.73205"
"2452497","2.64575"
"2452502","1.41421"
"2452575","3.74166"
"2452640","2.44949"
"2453165","1.41421"
"2453215","2.64575"
"2453370","2.23607"
"2453473","2.23607"
"2453747","6.245"
"2453755","3.74166"
"2453866","2.44949"
"2453891","3"
"2453898","2.64575"
"2453931","3"
"2453939","2.64575"
"2453966","3.74166"
"2453968","2.23607"
"2454061","2.44949"
"2454085",NULL
"2454089","9.05539"
"2454131","3"
"2454265","4.58258"
"2454358","2.23607"
"2454476","6.40312"
"245448","1.41421"
"2454543","1"
"2454555","1.41421"
"2454743","6.55744"
"2454757","2.82843"
"2454793","2.82843"
"2454827","2.23607"
"2454890","1"
"2454957","4"
"2454991","5.09902"
"2455029","6.48074"
"2455076","2.23607"
"2455132","2.44949"
"2455134","2.64575"
"2455142","1"
"2455207","2.82843"
"245529","6.48074"
"245531","4.12311"
"2455371","1.41421"
"2455392","1.73205"
"2455399","2.64575"
"2455431","2"
"2455433","1.73205"
"2455555","3.60555"
"2455819","1"
"2456156","4.69042"
"2456244","1.73205"
"2456254","1"
"2456313","2"
"2456565","5.09902"
"2456572","3.74166"
"2456577","2.23607"
"2456620","4.3589"
"2456703","3.87298"
"245683","1.41421"
"2456870","1"
"2457146","6"
"2457227","2.44949"
"2457321","1"
"2457354","1.73205"
"2457367","1"
"2457369","4.69042"
"2457403","1.73205"
"2457461",NULL
"2457530","2.23607"
"2457606","4.24264"
"2457660","2.44949"
"2457894","13.1529"
"2457956",NULL
"2458001","1.73205"
"2458100","1"
"2458238","3.74166"
"2458360","1"
"2458391","2.23607"
"2458410","3.16228"
"2458720","9.43398"
"245879","1"
"2458793","6.245"
"2458800","2.44949"
"2458865","4.3589"
"245899","2.82843"
"2459124","3.74166"
"2459181","2.23607"
"2459195","6.16441"
"2459257","1"
"2459305","8.06226"
"2459369","3.60555"
"2459527","1.41421"
"2459543","5.74456"
"2459584","1"
"2459617",NULL
"2459637","4.58258"
"2459772","3.4641"
"2459923","2"
"2459971",NULL
"2460121","1.41421"
"2460197","2.23607"
"2460210","5.47723"
"2460237","1.41421"
"2460379","1"
"2460412","5.65685"
"2460430","2"
"2460487","2.82843"
"2460550","5.09902"
"2460589","5.56776"
"2460590","2"
"2460592","4.69042"
"246068","3.87298"
"2460700","5.56776"
"24608","9.69536"
"2460997","2"
"2461056","2"
"2461077","8.3666"
"2461091",NULL
"2461113","1.73205"
"2461157","2.64575"
"246128","3.31662"
"2461420","1"
"246144","1"
"2461523","1.41421"
"2461605","1"
"246169","2.64575"
"2461771","1"
"2461775","1.73205"
"2461822","4"
"2461838","2.23607"
"2461857","4.79583"
"2461871","3"
"2461895","3"
"2461944","1.41421"
"2462006","2"
"2462093","1"
"246212","2.44949"
"2462127","1"
"2462306","2.82843"
"2462345","2"
"2462454","2.82843"
"2462524","1.41421"
"2462611","1.41421"
"2462736","4.58258"
"2462810","1.41421"
"2462965","1"
"2463039","2.82843"
"2463122","1"
"2463138","1.73205"
"246321","8.42615"
"2463211","3"
"2463270","3.16228"
"2463484","1.41421"
"2463512","2"
"2463576","1"
"2463588","1.41421"
"2463591","1.73205"
"2463592","1.41421"
"2463698","3.87298"
"2463870","3.60555"
"2463904","5"
"2463922","2.82843"
"2463926","3.16228"
"2464075","1"
"2464087","2.44949"
"2464150","1"
"2464161","2.82843"
"2464172","4.24264"
"246420","1.73205"
"2464223","1"
"246433","1.73205"
"2464363","1.73205"
"2464376","2.44949"
"2464732","3.16228"
"246495","2.44949"
"2464973","1"
"2465009","4.3589"
"2465129","1"
"2465178","1.41421"
"2465190",NULL
"2465299","3"
"2465369","2.82843"
"2465594","1.73205"
"2465659","2"
"246566","2.44949"
"2465823","1"
"2466015","1.73205"
"2466333","2.82843"
"246635","7.4162"
"2466408","2"
"2466477","2.23607"
"2466551","1.73205"
"2466764","3.74166"
"2466831","2.23607"
"2466907","2.44949"
"2466984","2"
"246700","4.3589"
"2467047","2.44949"
"2467089","1.41421"
"2467123","7"
"2467457","6.48074"
"2467479","1"
"2467514","1.41421"
"2467548","1.73205"
"2467582","8.42615"
"2467588","1.73205"
"2467675","3.74166"
"2467689","2.82843"
"2467692","5.74456"
"2467698","2.23607"
"2467717","5.19615"
"2467817","1.41421"
"2467876","5.09902"
"2467982","3.60555"
"246809","2.64575"
"2468107","6.16441"
"2468276","4"
"2468294","2"
"246831","1.73205"
"2468310","3.74166"
"2468366","1"
"2468378","1.73205"
"2468380","2"
"246839","2.64575"
"2468504","3.87298"
"2468627","2"
"246866","2.44949"
"2468710","3.16228"
"2468895","1"
"246913","3.31662"
"2469225","1.73205"
"2469252","2.64575"
"2469259","1.73205"
"2469309","7.48331"
"2469357","1"
"2469557","4.58258"
"2469652","1.73205"
"2469690","2.44949"
"2469717","4.69042"
"2469817",NULL
"2469857","1"
"2470065","4"
"247016","2.82843"
"2470363","1.41421"
"2470385","2.23607"
"2470403","4.79583"
"247047","1.41421"
"2470513","2.23607"
"2470593","1.41421"
"247074","1"
"2470760","1"
"2470766","6.08276"
"2470825","1.41421"
"247110","3"
"2471101","1"
"2471154","3.16228"
"2471270","1.41421"
"2471370","4.3589"
"2471746","6.9282"
"2471867","3"
"2471870","2.82843"
"2471953","2"
"2472037","2"
"2472095","2.82843"
"2472262","3.74166"
"2472320","2.23607"
"2472325","6.63325"
"2472329","3.74166"
"2472374","2.23607"
"2472465","7.54983"
"2472569","1"
"2472572","4"
"2472610","1.41421"
"247276","2.64575"
"247289","1"
"2472947","3.16228"
"2473015","3.31662"
"2473096","3.16228"
"2473182","5.83095"
"2473347","2"
"2473569","3.4641"
"2473582","1"
"2473617","2"
"2473645","1.41421"
"2473699","2.23607"
"2473806","4.79583"
"2473892","1"
"2473964","5.47723"
"2474292","2.23607"
"2474363","1.41421"
"2474483",NULL
"2474511","2.44949"
"2474546","9.16515"
"247461","1"
"2474611","3.87298"
"2474616","2.64575"
"2474658","1.41421"
"2474710","2.64575"
"2474735","8.88819"
"2474878","2.82843"
"2475143","1"
"2475148","1"
"2475193","1.73205"
"2475194","3.31662"
"2475245","3.87298"
"2475281","3.16228"
"2475422","3.16228"
"2475434","3.4641"
"2475462","2.23607"
"2475572","5.09902"
"2475621","2.23607"
"2475629","1.41421"
"2475684","2.23607"
"247570","1.41421"
"2475702","2.23607"
"2475714","4.24264"
"2475762","2"
"2475837","3.31662"
"2475846","1"
"247589","2.82843"
"2475943","2.23607"
"2475957","3.60555"
"2476005","4.3589"
"247604","7.61577"
"2476091","4.69042"
"2476105","5.56776"
"2476167","8.06226"
"2476239","6.55744"
"2476273","2.23607"
"2476313","4"
"247644","3.31662"
"2476454","2.82843"
"2476480","4.79583"
"2476557","1.41421"
"2476599","1"
"247663","2.44949"
"2476644","1.73205"
"247678","2.64575"
"2476860","2"
"2476878","1.73205"
"2476909","1"
"2476934","2.23607"
"2476987","1"
"2477025",NULL
"2477042","1.41421"
"2477111","1.41421"
"2477140","3.60555"
"2477342","1.73205"
"2477428","3"
"2477438",NULL
"2477498","2.23607"
"2477521","1"
"2477758","5.56776"
"2477897","2"
"2478072","4.12311"
"2478103","3.16228"
"2478147","1"
"2478161","2.23607"
"2478296","1"
"2478312","2"
"2478337","2.82843"
"2478376","2"
"2478402","1"
"2478443","3.4641"
"2478498","1.73205"
"2478534","3.60555"
"2478551","1"
"2478614","4.3589"
"2478743","7.81025"
"247882","3.4641"
"2478830","3"
"247885","3.60555"
"2478853","3"
"2478863","1"
"2478914","5.19615"
"2478939","1.41421"
"2479069","3.74166"
"2479121","2.82843"
"2479123","1"
"2479145","3"
"2479268","2"
"2479336","4.58258"
"2479357","3.87298"
"2479455","3.60555"
"247950","2.64575"
"2479508","3.16228"
"2479657","1"
"2479659","1.41421"
"2479707","4.24264"
"2479736","1.73205"
"2479808","5"
"2480327","2.23607"
"2480332","4"
"2480385","3.74166"
"2480424","1.41421"
"2480455","2.64575"
"2480474","2.23607"
"2480477","3.74166"
"2480512","2.64575"
"2480644","1.73205"
"2480685",NULL
"2480693","1"
"2480753","1"
"2480773","5.19615"
"2480789","1"
"2480862","3.16228"
"2480948","1"
"2481046","3"
"2481127","5.74456"
"2481168","1.73205"
"248122","1"
"2481238","1.73205"
"2481413","1.41421"
"2481422","1.41421"
"2481431","1.41421"
"2481443","2"
"2481524","2.44949"
